INSERT INTO REVIEW VALUES (RNUMBER.nextval, 251, RNUMBER.currval, 0, 0, '리뷰1', 3, '1번째 리뷰', '2020-05-12', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 149, RNUMBER.currval, 0, 0, '리뷰4279', 5, '4279번째 리뷰', '2020-03-24', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 195, RNUMBER.currval, 0, 0, '리뷰4280', 2, '4280번째 리뷰', '2020-02-28', '리뷰봇', '10대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 176, RNUMBER.currval, 0, 0, '리뷰4281', 4, '4281번째 리뷰', '2020-03-08', '리뷰봇', '10대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 206, RNUMBER.currval, 0, 0, '리뷰4282', 5, '4282번째 리뷰', '2020-03-20', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 148, RNUMBER.currval, 0, 0, '리뷰4283', 1, '4283번째 리뷰', '2020-05-03', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 259, RNUMBER.currval, 0, 0, '리뷰4284', 3, '4284번째 리뷰', '2020-05-19', '리뷰봇', '10대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 255, RNUMBER.currval, 0, 0, '리뷰4285', 4, '4285번째 리뷰', '2020-04-29', '리뷰봇', '40대 ↑', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 201, RNUMBER.currval, 0, 0, '리뷰4286', 2, '4286번째 리뷰', '2020-04-04', '리뷰봇', '40대 ↑', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 205, RNUMBER.currval, 0, 0, '리뷰4287', 5, '4287번째 리뷰', '2020-03-16', '리뷰봇', '20대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 145, RNUMBER.currval, 0, 0, '리뷰4288', 2, '4288번째 리뷰', '2020-04-20', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 235, RNUMBER.currval, 0, 0, '리뷰4289', 4, '4289번째 리뷰', '2020-03-07', '리뷰봇', '30대', '♂', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 200, RNUMBER.currval, 0, 0, '리뷰4290', 3, '4290번째 리뷰', '2020-03-27', '리뷰봇', '20대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 256, RNUMBER.currval, 0, 0, '리뷰4291', 5, '4291번째 리뷰', '2020-04-07', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 249, RNUMBER.currval, 0, 0, '리뷰4292', 5, '4292번째 리뷰', '2020-05-12', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 200, RNUMBER.currval, 0, 0, '리뷰4293', 5, '4293번째 리뷰', '2020-03-13', '리뷰봇', '40대 ↑', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 271, RNUMBER.currval, 0, 0, '리뷰4294', 3, '4294번째 리뷰', '2020-04-29', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 268, RNUMBER.currval, 0, 0, '리뷰4295', 1, '4295번째 리뷰', '2020-05-16', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 234, RNUMBER.currval, 0, 0, '리뷰4296', 2, '4296번째 리뷰', '2020-03-01', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 143, RNUMBER.currval, 0, 0, '리뷰4297', 1, '4297번째 리뷰', '2020-04-22', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 184, RNUMBER.currval, 0, 0, '리뷰4298', 1, '4298번째 리뷰', '2020-04-18', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 200, RNUMBER.currval, 0, 0, '리뷰4299', 5, '4299번째 리뷰', '2020-04-29', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 271, RNUMBER.currval, 0, 0, '리뷰4300', 3, '4300번째 리뷰', '2020-02-23', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 232, RNUMBER.currval, 0, 0, '리뷰4301', 2, '4301번째 리뷰', '2020-02-20', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 178, RNUMBER.currval, 0, 0, '리뷰4302', 1, '4302번째 리뷰', '2020-03-05', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 167, RNUMBER.currval, 0, 0, '리뷰4303', 4, '4303번째 리뷰', '2020-04-27', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 152, RNUMBER.currval, 0, 0, '리뷰4304', 1, '4304번째 리뷰', '2020-03-25', '리뷰봇', '20대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 251, RNUMBER.currval, 0, 0, '리뷰4305', 1, '4305번째 리뷰', '2020-04-29', '리뷰봇', '20대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 156, RNUMBER.currval, 0, 0, '리뷰4306', 2, '4306번째 리뷰', '2020-03-03', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 239, RNUMBER.currval, 0, 0, '리뷰4307', 4, '4307번째 리뷰', '2020-03-26', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 168, RNUMBER.currval, 0, 0, '리뷰4308', 1, '4308번째 리뷰', '2020-03-09', '리뷰봇', '40대 ↑', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 159, RNUMBER.currval, 0, 0, '리뷰4309', 3, '4309번째 리뷰', '2020-04-07', '리뷰봇', '10대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 257, RNUMBER.currval, 0, 0, '리뷰4310', 3, '4310번째 리뷰', '2020-04-20', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 280, RNUMBER.currval, 0, 0, '리뷰4311', 5, '4311번째 리뷰', '2020-03-11', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 277, RNUMBER.currval, 0, 0, '리뷰4312', 1, '4312번째 리뷰', '2020-04-09', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 213, RNUMBER.currval, 0, 0, '리뷰4313', 4, '4313번째 리뷰', '2020-03-10', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 181, RNUMBER.currval, 0, 0, '리뷰4314', 3, '4314번째 리뷰', '2020-03-28', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 263, RNUMBER.currval, 0, 0, '리뷰4315', 1, '4315번째 리뷰', '2020-05-02', '리뷰봇', '40대 ↑', '♂', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 221, RNUMBER.currval, 0, 0, '리뷰4316', 3, '4316번째 리뷰', '2020-04-30', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 224, RNUMBER.currval, 0, 0, '리뷰4317', 4, '4317번째 리뷰', '2020-04-09', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 157, RNUMBER.currval, 0, 0, '리뷰4318', 4, '4318번째 리뷰', '2020-04-02', '리뷰봇', '10대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 260, RNUMBER.currval, 0, 0, '리뷰4319', 1, '4319번째 리뷰', '2020-04-21', '리뷰봇', '40대 ↑', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 237, RNUMBER.currval, 0, 0, '리뷰4320', 3, '4320번째 리뷰', '2020-03-01', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 178, RNUMBER.currval, 0, 0, '리뷰4321', 3, '4321번째 리뷰', '2020-04-16', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 201, RNUMBER.currval, 0, 0, '리뷰4322', 5, '4322번째 리뷰', '2020-02-19', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 234, RNUMBER.currval, 0, 0, '리뷰4323', 4, '4323번째 리뷰', '2020-04-13', '리뷰봇', '40대 ↑', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 196, RNUMBER.currval, 0, 0, '리뷰4324', 4, '4324번째 리뷰', '2020-03-20', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 155, RNUMBER.currval, 0, 0, '리뷰4325', 4, '4325번째 리뷰', '2020-05-14', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 208, RNUMBER.currval, 0, 0, '리뷰4326', 3, '4326번째 리뷰', '2020-04-16', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 244, RNUMBER.currval, 0, 0, '리뷰4327', 4, '4327번째 리뷰', '2020-03-18', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 251, RNUMBER.currval, 0, 0, '리뷰4328', 1, '4328번째 리뷰', '2020-03-03', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 207, RNUMBER.currval, 0, 0, '리뷰4329', 4, '4329번째 리뷰', '2020-04-29', '리뷰봇', '40대 ↑', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 188, RNUMBER.currval, 0, 0, '리뷰4330', 3, '4330번째 리뷰', '2020-02-18', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 270, RNUMBER.currval, 0, 0, '리뷰4331', 5, '4331번째 리뷰', '2020-04-05', '리뷰봇', '40대 ↑', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 221, RNUMBER.currval, 0, 0, '리뷰4332', 4, '4332번째 리뷰', '2020-05-07', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 147, RNUMBER.currval, 0, 0, '리뷰4333', 5, '4333번째 리뷰', '2020-02-18', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 189, RNUMBER.currval, 0, 0, '리뷰4334', 1, '4334번째 리뷰', '2020-05-21', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 143, RNUMBER.currval, 0, 0, '리뷰4335', 1, '4335번째 리뷰', '2020-03-11', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 251, RNUMBER.currval, 0, 0, '리뷰4336', 2, '4336번째 리뷰', '2020-02-29', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 148, RNUMBER.currval, 0, 0, '리뷰4337', 4, '4337번째 리뷰', '2020-02-29', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 267, RNUMBER.currval, 0, 0, '리뷰4338', 2, '4338번째 리뷰', '2020-04-24', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 212, RNUMBER.currval, 0, 0, '리뷰4339', 3, '4339번째 리뷰', '2020-05-09', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 264, RNUMBER.currval, 0, 0, '리뷰4340', 1, '4340번째 리뷰', '2020-04-02', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 148, RNUMBER.currval, 0, 0, '리뷰4341', 4, '4341번째 리뷰', '2020-04-07', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 274, RNUMBER.currval, 0, 0, '리뷰4342', 3, '4342번째 리뷰', '2020-05-23', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 165, RNUMBER.currval, 0, 0, '리뷰4343', 2, '4343번째 리뷰', '2020-04-29', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 149, RNUMBER.currval, 0, 0, '리뷰4344', 1, '4344번째 리뷰', '2020-05-09', '리뷰봇', '10대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 238, RNUMBER.currval, 0, 0, '리뷰4345', 3, '4345번째 리뷰', '2020-04-27', '리뷰봇', '20대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 275, RNUMBER.currval, 0, 0, '리뷰4346', 2, '4346번째 리뷰', '2020-03-05', '리뷰봇', '10대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 277, RNUMBER.currval, 0, 0, '리뷰4347', 4, '4347번째 리뷰', '2020-03-04', '리뷰봇', '40대 ↑', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 180, RNUMBER.currval, 0, 0, '리뷰4348', 1, '4348번째 리뷰', '2020-04-22', '리뷰봇', '40대 ↑', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 217, RNUMBER.currval, 0, 0, '리뷰4349', 2, '4349번째 리뷰', '2020-03-24', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 264, RNUMBER.currval, 0, 0, '리뷰4350', 1, '4350번째 리뷰', '2020-03-30', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 277, RNUMBER.currval, 0, 0, '리뷰4351', 4, '4351번째 리뷰', '2020-03-20', '리뷰봇', '40대 ↑', '♂', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 195, RNUMBER.currval, 0, 0, '리뷰4352', 2, '4352번째 리뷰', '2020-04-29', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 207, RNUMBER.currval, 0, 0, '리뷰4353', 1, '4353번째 리뷰', '2020-04-24', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 205, RNUMBER.currval, 0, 0, '리뷰4354', 5, '4354번째 리뷰', '2020-04-05', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 179, RNUMBER.currval, 0, 0, '리뷰4355', 3, '4355번째 리뷰', '2020-05-12', '리뷰봇', '20대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 180, RNUMBER.currval, 0, 0, '리뷰4356', 4, '4356번째 리뷰', '2020-02-19', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 158, RNUMBER.currval, 0, 0, '리뷰4357', 3, '4357번째 리뷰', '2020-02-18', '리뷰봇', '30대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 276, RNUMBER.currval, 0, 0, '리뷰4358', 3, '4358번째 리뷰', '2020-03-20', '리뷰봇', '10대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 203, RNUMBER.currval, 0, 0, '리뷰4359', 4, '4359번째 리뷰', '2020-02-24', '리뷰봇', '20대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 234, RNUMBER.currval, 0, 0, '리뷰4360', 1, '4360번째 리뷰', '2020-05-11', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 261, RNUMBER.currval, 0, 0, '리뷰4361', 5, '4361번째 리뷰', '2020-03-16', '리뷰봇', '10대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 213, RNUMBER.currval, 0, 0, '리뷰4362', 1, '4362번째 리뷰', '2020-02-17', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 159, RNUMBER.currval, 0, 0, '리뷰4363', 2, '4363번째 리뷰', '2020-03-23', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 189, RNUMBER.currval, 0, 0, '리뷰4364', 1, '4364번째 리뷰', '2020-05-22', '리뷰봇', '40대 ↑', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 194, RNUMBER.currval, 0, 0, '리뷰4365', 2, '4365번째 리뷰', '2020-04-09', '리뷰봇', '40대 ↑', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 205, RNUMBER.currval, 0, 0, '리뷰4366', 2, '4366번째 리뷰', '2020-02-26', '리뷰봇', '40대 ↑', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 278, RNUMBER.currval, 0, 0, '리뷰4367', 3, '4367번째 리뷰', '2020-03-10', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 244, RNUMBER.currval, 0, 0, '리뷰4368', 5, '4368번째 리뷰', '2020-02-19', '리뷰봇', '10대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 276, RNUMBER.currval, 0, 0, '리뷰4369', 5, '4369번째 리뷰', '2020-04-26', '리뷰봇', '40대 ↑', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 165, RNUMBER.currval, 0, 0, '리뷰4370', 3, '4370번째 리뷰', '2020-04-10', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 143, RNUMBER.currval, 0, 0, '리뷰4371', 1, '4371번째 리뷰', '2020-03-12', '리뷰봇', '40대 ↑', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 177, RNUMBER.currval, 0, 0, '리뷰4372', 4, '4372번째 리뷰', '2020-05-25', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 217, RNUMBER.currval, 0, 0, '리뷰4373', 4, '4373번째 리뷰', '2020-04-29', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 218, RNUMBER.currval, 0, 0, '리뷰4374', 1, '4374번째 리뷰', '2020-04-21', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 190, RNUMBER.currval, 0, 0, '리뷰4375', 1, '4375번째 리뷰', '2020-05-15', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 166, RNUMBER.currval, 0, 0, '리뷰4376', 1, '4376번째 리뷰', '2020-05-26', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 256, RNUMBER.currval, 0, 0, '리뷰4377', 5, '4377번째 리뷰', '2020-04-23', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 225, RNUMBER.currval, 0, 0, '리뷰4378', 5, '4378번째 리뷰', '2020-03-09', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 181, RNUMBER.currval, 0, 0, '리뷰4379', 2, '4379번째 리뷰', '2020-03-24', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 156, RNUMBER.currval, 0, 0, '리뷰4380', 3, '4380번째 리뷰', '2020-02-27', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 190, RNUMBER.currval, 0, 0, '리뷰4381', 2, '4381번째 리뷰', '2020-03-30', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 268, RNUMBER.currval, 0, 0, '리뷰4382', 3, '4382번째 리뷰', '2020-04-29', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 261, RNUMBER.currval, 0, 0, '리뷰4383', 4, '4383번째 리뷰', '2020-04-20', '리뷰봇', '20대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 151, RNUMBER.currval, 0, 0, '리뷰4384', 4, '4384번째 리뷰', '2020-04-07', '리뷰봇', '30대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 156, RNUMBER.currval, 0, 0, '리뷰4385', 5, '4385번째 리뷰', '2020-03-29', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 237, RNUMBER.currval, 0, 0, '리뷰4386', 1, '4386번째 리뷰', '2020-02-20', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 210, RNUMBER.currval, 0, 0, '리뷰4387', 5, '4387번째 리뷰', '2020-05-07', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 246, RNUMBER.currval, 0, 0, '리뷰4388', 2, '4388번째 리뷰', '2020-03-29', '리뷰봇', '10대', '♂', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 266, RNUMBER.currval, 0, 0, '리뷰4389', 2, '4389번째 리뷰', '2020-04-06', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 156, RNUMBER.currval, 0, 0, '리뷰4390', 2, '4390번째 리뷰', '2020-05-25', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 209, RNUMBER.currval, 0, 0, '리뷰4391', 1, '4391번째 리뷰', '2020-04-03', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 146, RNUMBER.currval, 0, 0, '리뷰4392', 4, '4392번째 리뷰', '2020-05-12', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 279, RNUMBER.currval, 0, 0, '리뷰4393', 5, '4393번째 리뷰', '2020-04-01', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 265, RNUMBER.currval, 0, 0, '리뷰4394', 4, '4394번째 리뷰', '2020-04-13', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 163, RNUMBER.currval, 0, 0, '리뷰4395', 2, '4395번째 리뷰', '2020-04-25', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 254, RNUMBER.currval, 0, 0, '리뷰4396', 1, '4396번째 리뷰', '2020-04-30', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 174, RNUMBER.currval, 0, 0, '리뷰4397', 3, '4397번째 리뷰', '2020-04-17', '리뷰봇', '10대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 188, RNUMBER.currval, 0, 0, '리뷰4398', 1, '4398번째 리뷰', '2020-05-21', '리뷰봇', '30대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 271, RNUMBER.currval, 0, 0, '리뷰4399', 5, '4399번째 리뷰', '2020-05-03', '리뷰봇', '40대 ↑', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 147, RNUMBER.currval, 0, 0, '리뷰4400', 3, '4400번째 리뷰', '2020-03-16', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 222, RNUMBER.currval, 0, 0, '리뷰4401', 4, '4401번째 리뷰', '2020-04-08', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 159, RNUMBER.currval, 0, 0, '리뷰4402', 4, '4402번째 리뷰', '2020-03-29', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 190, RNUMBER.currval, 0, 0, '리뷰4403', 2, '4403번째 리뷰', '2020-03-13', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 232, RNUMBER.currval, 0, 0, '리뷰4404', 5, '4404번째 리뷰', '2020-05-21', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 171, RNUMBER.currval, 0, 0, '리뷰4405', 4, '4405번째 리뷰', '2020-03-30', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 238, RNUMBER.currval, 0, 0, '리뷰4406', 1, '4406번째 리뷰', '2020-03-30', '리뷰봇', '40대 ↑', '♂', '중성', 0, 0, 0);
